date,open,high,low,close,volume
7/30/2012,23.995,24.04,23.03,23.15,29285900
7/31/2012,23.37,23.37,21.61,21.71,56179400
8/1/2012,21.5,21.58,20.84,20.88,44604400
8/2/2012,20.77,20.84,19.82,20.04,56374500
8/3/2012,20.36,22.16,19.9,21.09,80647000
8/6/2012,21.39,22.15,21.3,21.92,27778900
8/7/2012,22.2,22.45,20.5,20.72,36782900
8/8/2012,20.71,21.15,20.22,20.72,29537400
8/9/2012,20.75,21.17,20.61,21.01,15610700
8/10/2012,21.41,21.82,21.13,21.807,25794700
8/13/2012,22.15,22.45,21.4,21.6,24973100
8/14/2012,21.41,21.6,20.25,20.38,39308800
8/15/2012,20.64,21.41,20.4,21.2,47861100
8/16/2012,20.44,20.48,19.69,19.87,157565300
8/17/2012,20.005,20.08,19,19.05,129293400
8/20/2012,19.05,20.13,18.75,20.011,101186600
8/21/2012,19.58,19.98,19.09,19.159,70640600
8/22/2012,19.36,19.53,18.96,19.439,49892200
8/23/2012,19.5,19.73,19.36,19.44,32813700
8/24/2012,19.52,19.68,19.25,19.409,29622200
8/27/2012,19.49,19.53,19.1,19.15,20704000
8/28/2012,19.1,19.38,18.95,19.34,25417000
8/29/2012,19.32,19.38,19.07,19.1,16124700
8/30/2012,19.27,19.45,19.06,19.0885,30647500
8/31/2012,18.68,18.7,18.03,18.058,58764200
9/4/2012,18.08,18.27,17.55,17.729,46622400
9/5/2012,18.27,18.75,18.18,18.58,60781800
9/6/2012,18.74,19.2617,18.72,18.96,46066500
9/7/2012,19.1,19.42,18.78,18.98,36371700
9/10/2012,19.06,19.2,18.55,18.81,24797800
9/11/2012,18.92,19.581,18.85,19.43,50508200
9/12/2012,20.76,21.16,20.28,20.931,121584000
9/13/2012,20.955,21.48,20.61,20.713,65041600
9/14/2012,21.13,22.08,20.9,22,72819800
9/17/2012,22.67,22.75,21.5,21.52,50667600
9/18/2012,21.6,21.98,21.37,21.87,36760500
9/19/2012,21.99,23.37,21.77,23.29,78782800
9/20/2012,23.02,23.24,22.54,22.59,57248900
9/21/2012,22.97,23.24,22.6,22.86,51218100
9/24/2012,21.78,21.98,20.3625,20.79,79106500
9/25/2012,21.2,21.21,20.22,20.28,46291700
9/26/2012,20.145,20.78,19.8,20.62,38271900
9/27/2012,20.99,21,20.16,20.32,30215900
9/28/2012,20.57,21.95,20.5,21.66,65486000
10/1/2012,22.08,22.59,21.73,21.99,51262700
10/2/2012,22.08,22.49,21.82,22.27,29341400
10/3/2012,22.295,22.49,21.8,21.83,32000100
10/4/2012,22.32,22.4,21.41,21.9475,46892100
10/5/2012,21.49,21.63,20.88,20.91,40529300
10/8/2012,20.4,20.75,20.155,20.4,32236700
10/9/2012,20.39,20.55,19.97,20.227,27161800
10/10/2012,19.93,19.94,19.45,19.64,39321800
10/11/2012,19.88,19.96,19.61,19.75,21817300
10/12/2012,19.75,19.8,19.48,19.5181,18809400
10/15/2012,19.68,19.88,19.49,19.52,20189700
10/16/2012,19.68,19.69,19.3,19.48,21834700
10/17/2012,19.5,20.48,19.3718,19.88,44074500
10/18/2012,19.7,19.79,18.89,18.975,52157400
10/19/2012,19,19.06,18.8,19,34835000
10/22/2012,19.25,19.43,19.05,19.321,32447300
10/23/2012,19.25,19.8,19.1,19.5,78381200
10/24/2012,24.13,24.25,22.85,23.2299,228949900
10/25/2012,23.29,23.31,22.47,22.56,76142000
10/26/2012,22.4,22.88,21.88,21.9425,73175800
10/31/2012,20.82,21.5,20.73,21.11,99378200
11/1/2012,21.08,21.44,21.01,21.21,37713900
11/2/2012,21.26,21.69,21.07,21.18,38344400
11/5/2012,21.1,21.48,20.92,21.25,31806700
11/6/2012,21.24,21.37,20.99,21.1712,29062700
11/7/2012,20.85,20.95,20.37,20.47,33396800
11/8/2012,20.52,20.73,19.98,19.99,34254600
11/9/2012,19.955,20,19.13,19.21,42295500
11/12/2012,19.15,20.17,18.87,20.07,67349200
11/13/2012,19.605,20.11,19.56,19.86,71775100
11/14/2012,20.1,22.5,19.93,22.36,229751000
11/15/2012,22.34,22.5,21.65,22.17,78857700
11/16/2012,22.25,23.93,22.18,23.5607,107182200
11/19/2012,23.955,24.12,22.82,22.92,85021300
11/20/2012,22.73,23.9,22.7,23.1,46655300
11/21/2012,23.22,24.53,23.05,24.32,89862400
11/23/2012,24.58,24.68,23.88,23.998,29520900
11/26/2012,24.935,26.09,24.81,25.94,123865000
11/27/2012,26.04,26.5,25.46,26.15,85760600
11/28/2012,25.94,26.49,25.75,26.36,49205600
11/29/2012,26.5,27.52,26.16,27.32,88759700
11/30/2012,27.26,28,26.76,28,127049600
12/3/2012,27.9999,28.88,26.98,27.04,123526100
12/4/2012,27.06,27.76,26.68,27.46,72869200
12/5/2012,27.75,27.9,27.26,27.71,58976300
12/6/2012,27.68,27.75,26.82,26.97,46001500
12/7/2012,27.07,27.78,26.84,27.485,51751900
12/10/2012,27.17,28.17,27.1,27.84,50608500
12/11/2012,28.07,28.24,27.66,27.98,77099100
12/12/2012,28,28.14,27.37,27.5801,46704200
12/13/2012,27.59,28.75,27.43,28.24,81051600
12/14/2012,28.18,28.33,26.76,26.812,91631600
12/17/2012,26.77,27,26.32,26.75,57742500
12/18/2012,26.96,27.91,26.9,27.71,60512900
12/19/2012,27.83,28.22,26.95,27.41,61390300
12/20/2012,27.49,27.6,27.13,27.36,35574800
12/21/2012,26.66,27.01,26.12,26.26,54555200
12/24/2012,26.5,26.96,26.2,26.93,28230100
12/26/2012,27.03,27.18,26.375,26.51,33175400
12/27/2012,26.55,26.8,25.52,26.05,43481700
12/28/2012,25.48,26.11,25.15,25.9112,56574800
12/31/2012,26.2,26.99,26.11,26.6197,60374500
1/2/2013,27.44,28.18,27.42,28,69846400
1/3/2013,27.88,28.47,27.59,27.77,63140600
1/4/2013,28.01,28.93,27.83,28.76,72715400
1/7/2013,28.69,29.79,28.65,29.4213,83781800
1/8/2013,29.51,29.6,28.86,29.0607,45871300
1/9/2013,29.67,30.6,29.49,30.59,104787700
1/10/2013,30.6,31.45,30.28,31.3,95316400
1/11/2013,31.28,31.96,31.1,31.72,89598000
1/14/2013,32.08,32.21,30.62,30.9475,98892800
1/15/2013,30.64,31.71,29.88,30.1,173242600
1/16/2013,30.21,30.35,29.53,29.85,75332700
1/17/2013,30.08,30.42,30.03,30.14,40256700
1/18/2013,30.31,30.44,29.27,29.66,49631500
1/22/2013,29.75,30.89,29.74,30.729,55243300
1/23/2013,31.1,31.5,30.8,30.82,48899800
1/24/2013,31.27,31.49,30.81,31.08,43845100
1/25/2013,31.41,31.93,31.13,31.54,54363600
1/28/2013,31.88,32.5063,31.81,32.469,59682500
1/29/2013,32,32.07,30.71,30.79,72976500
1/30/2013,30.98,31.49,30.88,31.24,87682100
1/31/2013,29.15,31.47,28.74,30.981,190744900
2/1/2013,31.01,31.02,29.63,29.73,85856700
2/4/2013,29.06,29.2,28.01,28.109,92362200
2/5/2013,28.26,28.96,28.04,28.64,47948200
2/6/2013,28.74,29.29,28.66,29.05,38375900
2/7/2013,29.11,29.15,28.27,28.65,34540100
2/8/2013,28.89,29.17,28.51,28.545,37708800
2/11/2013,28.61,28.68,28.04,28.26,37361800
2/12/2013,27.67,28.16,27.1,27.37,93498700
2/13/2013,27.36,28.32,27.31,27.9075,50164000
2/14/2013,28.02,28.63,28.01,28.5,35615800
2/15/2013,28.52,28.75,28.09,28.32,33109300
2/19/2013,28.23,29.08,28.12,28.93,49396400
2/20/2013,28.92,29.05,28.33,28.462,42098200
2/21/2013,28.28,28.55,27.15,27.283,49642300
2/22/2013,27.62,27.63,26.82,27.13,36350200
2/25/2013,27.16,27.64,27.15,27.27,34652000
2/26/2013,27.36,27.46,26.7,27.39,31611700
2/27/2013,27.34,27.34,26.63,26.87,44319700
2/28/2013,26.84,27.3,26.34,27.25,83027800
3/1/2013,27.05,28.1164,26.81,27.78,54064800
3/4/2013,27.76,28.06,27.44,27.72,32400700
3/5/2013,27.88,28.18,27.21,27.52,40622200
3/6/2013,28.1,28.13,27.35,27.4525,33532600
3/7/2013,27.57,28.675,27.47,28.578,74540200
3/8/2013,28.425,28.47,27.73,27.96,44198900
3/11/2013,28.01,28.64,27.83,28.14,35642100
3/12/2013,28.1,28.32,27.6,27.83,27569600
3/13/2013,27.62,27.65,26.92,27.08,39619500
3/14/2013,27.1,27.43,26.83,27.04,27646400
3/15/2013,27.03,27.06,26.56,26.645,31597400
3/18/2013,26.37,26.79,25.78,26.49,26653700
3/19/2013,26.53,26.9,26.21,26.55,25254200
3/20/2013,26.68,26.69,25.78,25.86,44006500
3/21/2013,25.66,26.11,25.56,25.74,24336100
3/22/2013,25.796,26.01,25.63,25.73,18456300
3/25/2013,25.75,25.8,25.078,25.131,39199000
3/26/2013,25.08,25.48,25.03,25.205,26957200
3/27/2013,25,26.28,24.72,26.09,52297400
3/28/2013,26.09,26.17,25.52,25.58,28585700
4/1/2013,25.63,25.89,25.28,25.53,22249300
4/2/2013,25.77,26.12,25.3,25.42,35153300
4/3/2013,25.83,26.39,25.7,26.25,48195200
4/4/2013,26.62,27.2301,26.11,27.0725,82016800
4/5/2013,26.86,27.8,26.61,27.39,64566600
4/8/2013,27.19,27.2,26.63,26.849,27256000
4/9/2013,26.58,26.89,26.42,26.59,21311100
4/10/2013,27.0099,27.84,26.9,27.57,45949400
4/11/2013,27.48,28.1,27.25,28.0175,33368500
4/12/2013,28,28,27.24,27.4,28697400
4/15/2013,27.16,27.48,26.36,26.52,30275400
4/16/2013,26.81,27.11,26.4,26.92,27365900
4/17/2013,26.65,27.2,26.39,26.625,26440600
4/18/2013,26.82,26.82,25.15,25.69,39059000
4/19/2013,25.62,25.96,25.33,25.73,20380900
4/22/2013,25.81,26.36,25.7,25.97,25687600
4/23/2013,26.215,26.33,25.77,25.98,25191500
4/24/2013,25.93,26.4,25.8,26.11,19729900
4/25/2013,26.07,26.4,26,26.14,17150000
4/26/2013,26.6,27.62,26.6,26.85,33018000
4/29/2013,27.16,27.41,26.86,26.98,29201100
4/30/2013,27.13,27.85,27.005,27.769,36245700
5/1/2013,27.85,27.915,27.31,27.43,64567600
5/2/2013,28.0099,29.02,27.98,28.97,104257000
5/3/2013,29.04,29.07,28.15,28.311,58506400
5/6/2013,28.33,28.46,27.48,27.57,43939400
5/7/2013,27.55,27.85,26.85,26.889,41259100
5/8/2013,26.88,27.3,26.65,27.12,34654900
5/9/2013,27.08,27.55,26.85,27.04,33457200
5/10/2013,27.14,27.3,26.57,26.68,30847100
5/13/2013,26.6,27.325,26.531,26.82,29068800
5/14/2013,26.8854,27.28,26.82,27.07,24930300
5/15/2013,26.92,26.99,26.4,26.6,30299800
5/16/2013,26.48,26.55,25.9,26.13,35499100
5/17/2013,26.4,26.6,26.2,26.25,29462700
5/20/2013,26.18,26.19,25.69,25.759,42402900
5/21/2013,25.87,26.075,25.59,25.66,26261300
5/22/2013,25.65,25.85,24.92,25.159,45314500
5/23/2013,24.8,25.53,24.77,25.06,37663100
5/24/2013,24.97,24.97,24.08,24.3125,58727900
5/28/2013,24.54,24.54,23.92,24.1,50079700
5/29/2013,23.79,23.81,23.26,23.32,64237800
5/30/2013,24.13,24.779,23.93,24.55,60733200
5/31/2013,24.63,24.95,24.27,24.348,35925000
6/3/2013,24.265,24.32,23.71,23.848,35733800
6/4/2013,23.89,23.93,23.32,23.52,34760800
6/5/2013,23.35,23.705,22.79,22.899,53819700
6/6/2013,22.99,23.09,22.67,22.97,31260700
6/7/2013,23.03,23.4,22.86,23.291,38699200
6/10/2013,24.06,24.6,23.99,24.33,58393000
6/11/2013,24.03,24.35,24,24.03,29885900
6/12/2013,24.16,24.26,23.58,23.77,26445800
6/13/2013,23.72,23.83,23.265,23.73,31189300
6/14/2013,23.56,23.89,23.26,23.63,30677100
6/17/2013,23.91,24.25,23.75,24.022,33664500
6/18/2013,24.09,24.69,24.08,24.21,36709100
6/19/2013,24.2,25.19,24.1,24.309,31790600
6/20/2013,24.28,24.745,23.65,23.9,42765600
6/21/2013,24.59,24.7,24.05,24.53,45833900
6/24/2013,23.95,24.11,23.38,23.935,40626000
6/25/2013,24.14,24.43,24.04,24.25,24713200
6/26/2013,24.51,24.65,23.99,24.16,29890300
6/27/2013,24.24,24.84,24.21,24.66,34694100
6/28/2013,24.68,24.98,24.42,24.88,96778900
7/1/2013,24.9694,25.0601,24.62,24.81,20582200
7/2/2013,24.7,24.77,24.3,24.41,18394100
7/3/2013,24.22,24.71,24.15,24.52,10404400
7/5/2013,24.65,24.66,24.2,24.37,20229500
7/8/2013,24.47,25.04,24.42,24.71,27064600
7/9/2013,25.07,25.49,25.03,25.48,30387900
7/10/2013,25.58,25.83,25.47,25.8,26721800
7/11/2013,25.96,26,25.45,25.81,26777400
7/12/2013,25.74,25.93,25.55,25.91,16537900
7/15/2013,25.93,26.43,25.65,26.28,24234000
7/16/2013,26.39,26.75,26.01,26.32,30817600
7/17/2013,26.37,26.78,26.3,26.65,21518500
7/18/2013,26.75,26.77,26.12,26.18,24806900
7/19/2013,25.82,26.1077,25.6,25.881,46539700
7/22/2013,25.99,26.13,25.72,26.045,27526300
7/23/2013,26.1,26.3,25.97,26.13,28221600
7/24/2013,26.32,26.53,26.05,26.51,82635600
7/25/2013,33.545,34.88,32.75,34.359,365457900
7/26/2013,33.77,34.73,33.56,34.01,136028900
7/29/2013,34.07,35.63,34.01,35.43,124718800
7/30/2013,35.65,37.96,35.32,37.627,173582800
7/31/2013,37.96,38.31,36.33,36.8,154828700
8/1/2013,37.3,38.29,36.92,37.489,106066500
8/2/2013,37.66,38.49,37.5,38.05,73058500
8/5/2013,38.43,39.32,38.25,39.189,79994800
8/6/2013,39.11,39.25,37.94,38.55,63950800
8/7/2013,38.61,38.94,37.7,38.87,68854800
8/8/2013,39.13,39.19,38.43,38.54,41301000
8/9/2013,38.59,38.74,38.01,38.5,43532300
8/12/2013,38.2,38.5,38.1,38.22,31161000
8/13/2013,38.24,38.32,36.77,37.019,65379200
8/14/2013,36.83,37.55,36.62,36.65,48423900
8/15/2013,36.36,37.07,36.0201,36.56,56521100
8/16/2013,36.97,37.49,36.9,37.08,45840800
8/19/2013,37.43,38.28,37.14,37.81,57609600
8/20/2013,38.35,38.58,37.69,38.41,57995200
8/21/2013,38.38,38.85,38.145,38.32,46116900
8/22/2013,38.37,38.75,38.34,38.55,21931200
8/23/2013,39,40.63,38.93,40.55,86442300
8/26/2013,40.9,41.94,40.62,41.34,94162400
8/27/2013,40.68,41.2,39.42,39.64,72695100
8/28/2013,39.96,40.85,39.88,40.548,57918200
8/29/2013,40.89,41.78,40.8,41.28,58303400
8/30/2013,42.025,42.26,41.06,41.294,67735100
9/3/2013,41.84,42.165,41.51,41.87,48774900
9/4/2013,42.01,42.17,41.44,41.78,42581900
9/5/2013,41.79,42.765,41.77,42.66,50035400
9/6/2013,43.09,44.61,42.4,43.95,117535700
9/9/2013,44.36,44.79,43.7,44.04,75794700
9/10/2013,44.24,44.26,43.23,43.6,54540300
9/11/2013,43.39,45.09,43.11,45.04,72328300
9/12/2013,45.53,45.62,44.65,44.75,68072300
9/13/2013,45.04,45.08,43.93,44.31,52765300
9/16/2013,44.85,44.94,42.43,42.51,70424200
9/17/2013,42.5,45.44,42.43,45.07,91934600
9/18/2013,44.84,45.47,44.395,45.23,79317000
9/19/2013,45.51,46.05,45.23,45.98,63972400
9/20/2013,46.32,47.6,45.74,47.49,115508400
9/23/2013,47.28,47.55,46.29,47.19,75177000
9/24/2013,48.505,49.66,48.16,48.45,136716100
9/25/2013,49.23,49.54,48.46,49.46,87879700
9/26/2013,50.01,50.6,49.5,50.39,98220100
9/27/2013,50.29,51.28,49.86,51.24,81410500
9/30/2013,50.14,51.6,49.8,50.23,100095000
10/1/2013,49.97,51.03,49.45,50.42,98114000
10/2/2013,50.13,51.1,49.95,50.28,62834000
10/3/2013,50.47,50.72,49.06,49.183,82045000
10/4/2013,49.77,51.16,49.57,51.04,74447000
10/7/2013,50.73,51.29,50.4,50.515,57204000
10/8/2013,50.6,50.6,47.08,47.14,136081000
10/9/2013,47.375,47.84,45.26,46.77,147297000
10/10/2013,47.865,49.68,47.83,49.05,99774000
10/11/2013,49.18,49.87,48.79,49.11,58428000
10/14/2013,48.31,49.63,47.91,49.51,68781000
10/15/2013,49.99,51,49.18,49.5,81167000
10/16/2013,50.04,51.24,49.9,51.135,64678000
10/17/2013,51.12,52.22,50.95,52.21,71522000
10/18/2013,54.18,54.825,53.6,54.22,88260000
10/21/2013,54.68,54.81,53.51,53.85,58235000
10/22/2013,54.33,54.76,52.2,52.675,83204000
10/23/2013,51.75,52.25,51.13,51.9,57207000
10/24/2013,52.38,52.84,51.5928,52.445,46775000
10/25/2013,53.18,53.24,51.88,51.95,45085000
10/28/2013,51.54,51.7,49.61,50.229,73472000
10/29/2013,50.73,50.79,49.25,49.395,102143000
10/30/2013,50,50.21,48.75,49.01,127073000
10/31/2013,47.155,52,46.5,50.205,248809000
11/1/2013,50.85,52.09,49.72,49.75,95033000
11/4/2013,49.365,49.75,48.02,48.22,80371000
11/5/2013,47.79,50.18,47.51,50.105,76835000
11/6/2013,50.26,50.45,48.71,49.12,67889000
11/7/2013,49.24,49.87,47.3,47.56,97128000
11/8/2013,47.81,48.65,47.25,47.53,70731000
11/11/2013,47.04,47.53,45.73,46.2,80910000
11/12/2013,46,47.37,45.83,46.605,68196000
11/13/2013,46.23,48.74,46.06,48.71,79245000
11/14/2013,48.7,49.57,48.03,48.99,75117000
11/15/2013,49.11,49.48,48.71,49.01,42453000
11/18/2013,48.47,48.84,45.8,45.83,85910000
11/19/2013,46.26,47,45.72,46.36,75602000
11/20/2013,46.61,47.55,46.31,46.43,53933000
11/21/2013,46.99,47.46,46.685,46.7,34886000
11/22/2013,47.04,47.27,45.96,46.23,40545000
11/25/2013,46.36,46.65,44.04,44.82,82565000
11/26/2013,44.66,46.17,43.55,45.89,82016000
11/27/2013,45.97,46.67,45.53,46.49,44993000
11/29/2013,46.75,47.21,46.5,47.01,22953900
12/2/2013,46.9,47.54,46.26,47.06,50774000
12/3/2013,46.75,47.2,46.29,46.73,32086000
12/4/2013,46.46,48.77,46.26,48.62,60890000
12/5/2013,48.15,48.7,47.87,48.34,43855000
12/6/2013,48.98,49.39,47.71,47.94,42938000
12/9/2013,48.09,48.97,47.74,48.84,36056000
12/10/2013,48.64,50.77,48.54,50.245,68479000
12/11/2013,50.55,50.77,49.01,49.38,65776000
12/12/2013,51.045,52.07,50.66,51.83,92723000
12/13/2013,51.66,53.5,51.34,53.32,82641000
12/16/2013,53.25,54.5,52.91,53.81,85119000
12/17/2013,54.76,55.18,54.24,54.86,78751000
12/18/2013,54.86,55.89,53.75,55.57,76003000
12/19/2013,54.33,55.19,53.95,55.05,89753200
12/20/2013,54.93,55.15,54.23,55.12,239824000
12/23/2013,55.5,58.32,55.45,57.77,98297000
12/24/2013,58.27,58.58,56.91,57.96,46617800
12/26/2013,58.32,58.38,57.37,57.73,55101000
12/27/2013,57.48,57.68,55.25,55.44,60466000
12/30/2013,54.93,55.18,53.43,53.71,68307000
12/31/2013,54.12,54.86,53.91,54.649,43076200
1/2/2014,54.83,55.22,54.19,54.71,43195500
1/3/2014,55.02,55.65,54.53,54.557,38246200
1/6/2014,54.42,57.26,54.05,57.2,68852600
1/7/2014,57.7,58.55,57.22,57.92,77207400
1/8/2014,57.6,58.41,57.23,58.23,56682400
1/9/2014,58.65,58.96,56.65,57.22,92253300
1/10/2014,57.13,58.3,57.06,57.94,42449500
1/13/2014,57.91,58.25,55.38,55.91,63010900
1/14/2014,56.46,57.78,56.1,57.74,37503600
1/15/2014,57.98,58.57,57.27,57.6,33663400
1/16/2014,57.26,58.02,56.83,57.19,34541800
1/17/2014,57.3,57.82,56.07,56.3,40849200
1/21/2014,56.6,58.58,56.5,58.51,48669200
1/22/2014,58.85,59.31,57.1,57.51,61352900
1/23/2014,56.37,56.68,55.6855,56.63,47951800
1/24/2014,56.15,56.42,54.4,54.45,55200700
1/27/2014,54.73,54.9401,51.85,53.55,73924100
1/28/2014,54.02,55.28,54,55.14,48191200
1/29/2014,54.61,54.95,53.19,53.53,92995600
1/30/2014,62.12,62.5,60.46,61.08,150178900
1/31/2014,60.47,63.37,60.17,62.57,87794600
2/3/2014,63.03,63.77,60.7,61.48,74866600
2/4/2014,62.05,63.14,61.82,62.75,45985500
2/5/2014,62.74,63.16,61.27,62.19,51685100
2/6/2014,61.46,62.78,61.46,62.16,42086500
2/7/2014,62.27,64.57,62.22,64.32,60704300
2/10/2014,64.3,64.49,63.473,63.548,43666100
2/11/2014,63.75,65,63.35,64.851,45675600
2/12/2014,64.92,65.06,64.05,64.45,47282100
2/13/2014,64.18,67.33,64.05,67.33,61911700
2/14/2014,67.5,67.58,66.72,67.09,36694900
2/18/2014,66.94,67.5397,66.07,67.3,43809900
2/19/2014,67.05,69.08,67,68.06,62087100
2/20/2014,67.73,70.11,65.727,69.63,130928900
2/21/2014,69.69,69.96,68.45,68.59,70932400
2/24/2014,68.74,71.44,68.54,70.78,76620300
2/25/2014,70.95,71,69.45,69.85,52077000
2/26/2014,70.19,71.22,68.85,69.26,55322700
2/27/2014,69.34,70.01,68.87,68.94,41653700
2/28/2014,69.47,69.88,67.38,68.46,66783700
3/3/2014,66.96,68.05,66.51,67.41,56824100
3/4/2014,68.66,68.9,67.62,68.8,42013500
3/5/2014,69.69,71.97,69.62,71.57,74567700
3/6/2014,71.88,71.89,70.25,70.84,46026500
3/7/2014,71.08,71.18,69.47,69.8,38927000
3/10/2014,70.77,72.15,70.51,72.03,59871600
3/11/2014,72.5,72.59,69.96,70.1,59408300
3/12/2014,69.86,71.35,69,70.8799,46340500
3/13/2014,71.29,71.35,68.15,68.83,57091000
3/14/2014,68.49,69.43,67.46,67.72,48227000
3/17/2014,68.18,68.95,66.62,68.7399,52197000
3/18/2014,68.76,69.6,68.3,69.19,40827000
3/19/2014,69.17,69.29,67.465,68.24,43981000
3/20/2014,68.01,68.23,66.82,66.97,44439000
3/21/2014,67.53,67.92,66.1786,67.24,59999900
3/24/2014,67.19,67.36,63.36,64.1,85696000
3/25/2014,64.89,66.19,63.78,64.89,68786000
3/26/2014,64.74,64.95,60.37,60.385,97503900
3/27/2014,60.51,61.9,57.98,60.97,112650000
3/28/2014,61.34,61.95,59.335,60.01,67052000
3/31/2014,60.78,61.52,59.87,60.24,53011000
4/1/2014,60.46,62.66,60.24,62.62,59291000
4/2/2014,63.21,63.91,62.21,62.72,66277000
4/3/2014,62.55,63.17,59.13,59.49,83859000
4/4/2014,59.94,60.2,56.32,56.749,125214400
4/7/2014,55.9,58,55.44,56.95,108488000
4/8/2014,57.68,58.71,57.17,58.1901,78836000
4/9/2014,59.63,62.4558,59.1882,62.41,100215000
4/10/2014,63.08,63.18,58.68,59.16,114988000
4/11/2014,57.6,60.31,57.31,58.53,91452000
4/14/2014,60.09,60.45,57.78,58.89,72325000
4/15/2014,59.29,59.68,55.88,59.09,108623000
4/16/2014,59.79,60.19,57.74,59.72,78774000
4/17/2014,59.3,60.58,58.72,58.94,88040000
4/21/2014,59.46,61.24,59.15,61.24,60364000
4/22/2014,62.65,63.44,62.22,63.0301,60631000
4/23/2014,63.45,63.48,61.26,61.36,96565000
4/24/2014,63.6,63.65,59.77,60.87,138769000
4/25/2014,59.97,60.01,57.57,57.71,92502000
4/28/2014,58.05,58.31,54.66,56.14,107758000
4/29/2014,56.09,58.28,55.84,58.15,75557000
4/30/2014,57.58,59.85,57.16,59.78,76093000
5/1/2014,60.43,62.28,60.21,61.15,82429000
5/2/2014,61.3,61.89,60.18,60.46,54189000
5/5/2014,59.67,61.35,59.18,61.22,46057000
5/6/2014,60.98,61.15,58.49,58.53,55901000
5/7/2014,58.77,59.3,56.26,57.39,78587000
5/8/2014,57.23,58.82,56.5,56.76,61251000
5/9/2014,56.85,57.65,56.38,57.24,52584000
5/12/2014,57.98,59.9,57.98,59.83,48575000
5/13/2014,59.66,60.89,59.51,59.83,48525000
5/14/2014,59.53,60.45,58.95,59.23,47429000
5/15/2014,59.26,59.38,57.52,57.919,56814000
5/16/2014,58.31,58.45,57.31,58.0199,47933000
5/19/2014,57.89,59.56,57.57,59.21,43034000
5/20/2014,59.5,60.19,58.18,58.56,53931000
5/21/2014,58.56,60.5,58.25,60.49,58992000
5/22/2014,60.94,61.48,60.4,60.52,54200000
5/23/2014,60.41,61.45,60.15,61.351,38294000
5/27/2014,61.62,63.51,61.57,63.48,55682000
5/28/2014,63.39,64.14,62.62,63.51,47795000
5/29/2014,63.84,64.3,63.51,63.83,42700000
5/30/2014,63.95,64.17,62.56,63.3,45253500
6/2/2014,63.23,63.59,62.05,63.08,35947400
6/3/2014,62.62,63.42,62.32,62.87,32217000
6/4/2014,62.45,63.59,62.07,63.34,36514000
6/5/2014,63.66,64.36,62.82,63.186,47352000
6/6/2014,63.37,63.48,62.15,62.5,42386300
6/9/2014,62.4,63.34,61.79,62.88,37573600
6/10/2014,63.53,65.82,63.5,65.77,69206900
6/11/2014,65.32,65.8,64.9,65.781,44158300
6/12/2014,65.85,66.47,64.06,64.2901,55642800
6/13/2014,64.7,64.97,63.83,64.5,29383800
6/16/2014,64.16,64.88,63.75,64.19,30856800
6/17/2014,64.1,64.88,63.93,64.4,27636500
6/18/2014,64.49,65.75,64.05,65.6,35493200
6/19/2014,65.46,65.5756,64.21,64.3415,34133800
6/20/2014,64.46,64.81,63.35,64.5,46407900
6/23/2014,64.32,65.66,64.22,65.37,34434000
6/24/2014,65.36,67.17,65.27,65.72,57284100
6/25/2014,65.58,67.48,65.57,67.44,44245500
6/26/2014,68,68,66.9,67.13,47646700
6/27/2014,67.31,67.7,66.84,67.6,46444300
6/30/2014,67.46,67.92,67.13,67.29,27102800
7/1/2014,67.58,68.44,67.39,68.06,33166100
7/2/2014,68.04,68.3,65.79,66.45,41805900
7/3/2014,66.855,67,65.76,66.29,25203200
7/7/2014,66.3,66.57,65.12,65.29,28707100
7/8/2014,65.06,65.56,62.21,62.76,68855600
7/9/2014,63.41,65.12,63.15,64.97,51378000
7/10/2014,63.31,65.34,63.05,64.8725,44388200
7/11/2014,65.28,66.59,64.79,66.34,39167800
7/14/2014,67.13,68.17,66.9,67.9,38468000
7/15/2014,67.96,68.0899,66.26,67.165,44213200
7/16/2014,67.54,67.94,67.07,67.66,29541600
7/17/2014,67.03,67.85,66.04,66.41,38024200
7/18/2014,66.8,68.46,66.16,68.4199,42262200
7/21/2014,68.81,69.96,68.5,69.4,49431600
7/22/2014,69.76,69.77,68.61,69.27,40301800
7/23/2014,69.74,71.33,69.61,71.29,77435900
7/24/2014,75.96,76.74,74.51,74.98,124006900
7/25/2014,74.99,75.67,74.662,75.19,45823100
7/28/2014,75.17,75.5,73.85,74.92,41640000
7/29/2014,74.72,74.92,73.4229,73.71,41126900
7/30/2014,74.21,75.19,74.13,74.677,36823000
7/31/2014,74,74.165,72.44,72.65,43909200
8/1/2014,72.22,73.22,71.55,72.36,43456400
8/4/2014,72.36,73.88,72.36,73.51,30656900
8/5/2014,73.2,73.59,72.18,72.69,34820400
8/6/2014,72.02,73.72,71.79,72.47,30940200
8/7/2014,73,74,72.7,73.17,38093400
8/8/2014,73.4,73.43,72.56,73.06,27155700
8/11/2014,73.46,73.91,73.06,73.44,24544100
8/12/2014,73.09,73.3301,72.22,72.83,27374400
8/13/2014,73.12,74.25,73.05,73.77,29198500
8/14/2014,73.97,74.38,73.69,74.296,22182800
8/15/2014,74.32,74.65,73,73.63,38846600
8/18/2014,74,74.72,73.96,74.59,23913200
8/19/2014,74.81,75.58,74.77,75.29,26618600
8/20/2014,74.97,75.18,74.62,74.81,22878000
